image_path,articleType,group
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/150452.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/078445.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/147765.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/009571.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/114633.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/092186.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/182251.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/117300.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/068268.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/151454.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/120408.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/005374.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/027510.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/073640.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/169009.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/121230.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/158265.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/123945.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/157860.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/114899.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/060895.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/171507.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/008080.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/101356.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/075964.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/095533.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/164908.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/086398.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/066515.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/076409.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/007968.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/149808.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/183851.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/185157.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/177477.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/014347.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/168386.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/022092.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/168396.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/158368.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/106956.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/112952.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/138331.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/061986.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/168403.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/163255.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/034317.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/096462.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/155585.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/005819.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/015857.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/041138.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/104682.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/158354.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/038190.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/158002.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/159570.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/067706.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/153483.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/076398.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/068956.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/075223.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/143982.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/187453.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/036183.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/058275.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/152510.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/134365.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/027335.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/130190.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/174094.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/103774.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/178570.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/083354.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/001909.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/176290.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/181820.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/136408.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/180346.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/098468.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/002730.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/040044.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/007098.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/053388.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/031759.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/134384.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/015434.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/084052.jpg,Dresses,Clothing
